YEAR,MO,DA,HR,LAT,LON,CO201500,CO01500,TEMP
2015,9,22,12,-11.020,1.042.020,0.4001E-06,0.6219E-08,12
2015,9,22,12,-10.520,1.042.020,0.5852E-06,0.3669E-07,12
2015,9,22,12,-10.020,1.042.020,0.4001E-06,0.1070E-06,12
2015,9,22,12,-0.9520,1.042.020,0.1901E-06,0.1256E-06,12
2015,9,22,12,-0.9020,1.042.020,0.5852E-06,0.6156E-07,12
2015,9,22,12,-0.8520,1.042.020,0.4501E-06,0.6840E-07,12
2015,9,22,12,-0.8020,1.042.020,0.3401E-06,0.3482E-07,12
2015,9,22,12,-0.7520,1.042.020,0.5401E-06,0.4291E-07,12
2015,9,22,12,-0.7020,1.042.020,0.1500E-06,0.3544E-07,12
2015,9,22,12,-0.6520,1.042.020,0.2501E-06,0.1741E-07,12
2015,9,22,12,-0.6020,1.042.020,0.5001E-07,0.1741E-07,12
2015,9,22,12,-0.5520,1.042.020,0.1350E-06,0.1865E-07,12
2015,9,22,12,-0.5020,1.042.020,0.1800E-06,0.2798E-07,12
2015,9,22,12,-0.4520,1.042.020,0.1800E-06,0.2238E-07,12
2015,9,22,12,-0.4020,1.042.020,0.1800E-06,0.2798E-07,12
2015,9,22,12,-0.3520,1.042.020,0.0000E+00,0.1119E-07,12
2015,9,22,12,-0.2520,1.042.020,0.4501E-07,0.0000E+00,12
2015,9,22,12,-0.2020,1.042.020,0.1350E-06,0.0000E+00,12
2015,9,22,12,-27.020,1.042.520,0.0000E+00,0.1867E-07,12
2015,9,22,12,-26.520,1.042.520,0.0000E+00,0.6224E-08,12
2015,9,22,12,-18.020,1.042.520,0.0000E+00,0.6221E-08,12
2015,9,22,12,-17.520,1.042.520,0.0000E+00,0.3732E-07,12
2015,9,22,12,-16.020,1.042.520,0.0000E+00,0.1866E-07,12
2015,9,22,12,-15.520,1.042.520,0.1501E-06,0.0000E+00,12
2015,9,22,12,-15.020,1.042.520,0.0000E+00,0.6220E-08,12
2015,9,22,12,-14.520,1.042.520,0.1000E-06,0.1866E-07,12
2015,9,22,12,-14.020,1.042.520,0.4502E-06,0.2488E-07,12
2015,9,22,12,-13.520,1.042.520,0.0000E+00,0.3545E-07,12
2015,9,22,12,-13.020,1.042.520,0.2501E-06,0.8085E-07,12
2015,9,22,12,-12.520,1.042.520,0.2501E-06,0.6779E-07,12
2015,9,22,12,-12.020,1.042.520,0.5502E-06,0.7774E-07,12
2015,9,22,12,-11.520,1.042.520,0.4502E-06,0.4913E-07,12
2015,9,22,12,-11.020,1.042.520,0.5502E-06,0.3669E-07,12
2015,9,22,12,-10.520,1.042.520,0.6352E-06,0.1026E-06,12
2015,9,22,12,-10.020,1.042.520,0.6852E-06,0.5410E-07,12
2015,9,22,12,-0.9520,1.042.520,0.3951E-06,0.5348E-07,12
2015,9,22,12,-0.9020,1.042.520,0.7902E-06,0.7960E-07,12
2015,9,22,12,-0.8520,1.042.520,0.2901E-06,0.4726E-07,12
2015,9,22,12,-0.8020,1.042.520,0.4351E-06,0.3109E-07,12
2015,9,22,12,-0.7520,1.042.520,0.1000E-06,0.2363E-07,12
2015,9,22,12,-0.7020,1.042.520,0.2501E-06,0.2923E-07,12
2015,9,22,12,-0.6520,1.042.520,0.4001E-06,0.3606E-07,12
2015,9,22,12,-0.6020,1.042.520,0.4501E-07,0.2363E-07,12
2015,9,22,12,-0.5520,1.042.520,0.2250E-06,0.6591E-07,12
2015,9,22,12,-0.5020,1.042.520,0.9002E-07,0.5596E-08,12
2015,9,22,12,-0.4520,1.042.520,0.2250E-06,0.1244E-07,12
2015,9,22,12,-0.3020,1.042.520,0.4501E-07,0.0000E+00,12
2015,9,22,12,-0.2520,1.042.520,0.1350E-06,0.0000E+00,12
2015,9,22,12,-19.020,1.043.020,0.0000E+00,0.1244E-07,12
2015,9,22,12,-18.020,1.043.020,0.1001E-06,0.0000E+00,12
2015,9,22,12,-17.520,1.043.020,0.5003E-07,0.4354E-07,12
2015,9,22,12,-16.020,1.043.020,0.0000E+00,0.1866E-07,12
2015,9,22,12,-15.520,1.043.020,0.2501E-06,0.0000E+00,12
2015,9,22,12,-15.020,1.043.020,0.1001E-06,0.3110E-07,12
2015,9,22,12,-14.520,1.043.020,0.5002E-07,0.2488E-07,12
2015,9,22,12,-14.020,1.043.020,0.3502E-06,0.0000E+00,12
2015,9,22,12,-13.520,1.043.020,0.1501E-06,0.7961E-07,12
2015,9,22,12,-13.020,1.043.020,0.3451E-06,0.8707E-07,12
2015,9,22,12,-12.520,1.043.020,0.1000E-06,0.9764E-07,12
2015,9,22,12,-12.020,1.043.020,0.5502E-06,0.4229E-07,12
2015,9,22,12,-11.520,1.043.020,0.5002E-06,0.5597E-07,12
2015,9,22,12,-11.020,1.043.020,0.5002E-06,0.6654E-07,12
2015,9,22,12,-10.520,1.043.020,0.7753E-06,0.1082E-06,12
2015,9,22,12,-10.020,1.043.020,0.4001E-06,0.6778E-07,12
2015,9,22,12,-0.9520,1.043.020,0.7002E-06,0.9203E-07,12
2015,9,22,12,-0.9020,1.043.020,0.1500E-06,0.3047E-07,12
2015,9,22,12,-0.8520,1.043.020,0.4351E-06,0.1865E-07,12
2015,9,22,12,-0.8020,1.043.020,0.2501E-06,0.2985E-07,12
2015,9,22,12,-0.7520,1.043.020,0.3001E-06,0.4166E-07,12
2015,9,22,12,-0.7020,1.043.020,0.3501E-06,0.4104E-07,12
2015,9,22,12,-0.6520,1.043.020,0.4501E-07,0.1741E-07,12
2015,9,22,12,-0.6020,1.043.020,0.3151E-06,0.6031E-07,12
2015,9,22,12,-0.5520,1.043.020,0.1350E-06,0.1865E-07,12
2015,9,22,12,-0.5020,1.043.020,0.2701E-06,0.2487E-07,12
2015,9,22,12,-0.4520,1.043.020,0.9002E-07,0.0000E+00,12
2015,9,22,12,-0.4020,1.043.020,0.1350E-06,0.0000E+00,12
2015,9,22,12,-0.3520,1.043.020,0.9002E-07,0.0000E+00,12
2015,9,22,12,-0.3020,1.043.020,0.9002E-07,0.0000E+00,12
2015,9,22,12,-19.520,1.043.520,0.0000E+00,0.6221E-08,12
2015,9,22,12,-19.020,1.043.520,0.5004E-07,0.2488E-07,12
2015,9,22,12,-18.020,1.043.520,0.0000E+00,0.1244E-07,12
2015,9,22,12,-17.520,1.043.520,0.0000E+00,0.6221E-08,12
2015,9,22,12,-16.020,1.043.520,0.1501E-06,0.1244E-07,12
2015,9,22,12,-15.520,1.043.520,0.1501E-06,0.6220E-08,12
2015,9,22,12,-15.020,1.043.520,0.0000E+00,0.4976E-07,12
2015,9,22,12,-14.520,1.043.520,0.1501E-06,0.6220E-08,12
2015,9,22,12,-14.020,1.043.520,0.3001E-06,0.1866E-07,12
2015,9,22,12,-13.520,1.043.520,0.2501E-06,0.9329E-07,12
2015,9,22,12,-13.020,1.043.520,0.3001E-06,0.4975E-07,12
2015,9,22,12,-12.520,1.043.520,0.4002E-06,0.4975E-07,12
2015,9,22,12,-12.020,1.043.520,0.1000E-05,0.4975E-07,12
2015,9,22,12,-11.520,1.043.520,0.4502E-06,0.4229E-07,12
2015,9,22,12,-11.020,1.043.520,0.8403E-06,0.1281E-06,12
2015,9,22,12,-10.520,1.043.520,0.8453E-06,0.1039E-06,12
2015,9,22,12,-10.020,1.043.520,0.7502E-06,0.4353E-07,12
2015,9,22,12,-0.9520,1.043.520,0.1951E-06,0.1741E-07,12
2015,9,22,12,-0.9020,1.043.520,0.2851E-06,0.1866E-07,12
2015,9,22,12,-0.8520,1.043.520,0.5451E-06,0.7089E-07,12
2015,9,22,12,-0.8020,1.043.520,0.3001E-06,0.8270E-07,12
2015,9,22,12,-0.7520,1.043.520,0.2000E-06,0.6529E-07,12
2015,9,22,12,-0.7020,1.043.520,0.3851E-06,0.2425E-07,12
2015,9,22,12,-0.6520,1.043.520,0.1800E-06,0.4353E-07,12
2015,9,22,12,-0.6020,1.043.520,0.2701E-06,0.2487E-07,12
2015,9,22,12,-0.5520,1.043.520,0.2250E-06,0.1244E-07,12
2015,9,22,12,-0.5020,1.043.520,0.1350E-06,0.0000E+00,12
2015,9,22,12,-0.4520,1.043.520,0.4501E-07,0.0000E+00,12
2015,9,22,12,-0.4020,1.043.520,0.1350E-06,0.6218E-08,12
2015,9,22,12,-0.3520,1.043.520,0.4501E-07,0.0000E+00,12
2015,9,22,12,-21.020,1.044.020,0.0000E+00,0.6222E-08,12
2015,9,22,12,-20.520,1.044.020,0.0000E+00,0.6222E-08,12
2015,9,22,12,-20.020,1.044.020,0.5004E-07,0.6222E-08,12
2015,9,22,12,-19.520,1.044.020,0.1501E-06,0.0000E+00,12
2015,9,22,12,-19.020,1.044.020,0.5004E-07,0.0000E+00,12
2015,9,22,12,-18.020,1.044.020,0.0000E+00,0.2488E-07,12
2015,9,22,12,-16.520,1.044.020,0.1001E-06,0.6220E-08,12
2015,9,22,12,-16.020,1.044.020,0.1001E-06,0.6220E-08,12
2015,9,22,12,-15.520,1.044.020,0.0000E+00,0.3110E-07,12
2015,9,22,12,-15.020,1.044.020,0.1000E-06,0.3732E-07,12
2015,9,22,12,-14.520,1.044.020,0.1000E-06,0.2488E-07,12
2015,9,22,12,-14.020,1.044.020,0.2501E-06,0.5598E-07,12
2015,9,22,12,-13.520,1.044.020,0.5002E-06,0.5597E-07,12
2015,9,22,12,-13.020,1.044.020,0.2501E-06,0.4975E-07,12
2015,9,22,12,-12.520,1.044.020,0.8003E-06,0.3731E-07,12
2015,9,22,12,-12.020,1.044.020,0.5002E-06,0.7960E-07,12
2015,9,22,12,-11.520,1.044.020,0.7002E-06,0.1287E-06,12
2015,9,22,12,-11.020,1.044.020,0.1345E-05,0.7898E-07,12
2015,9,22,12,-10.520,1.044.020,0.3451E-06,0.3109E-07,12
2015,9,22,12,-10.020,1.044.020,0.5852E-06,0.4166E-07,12
2015,9,22,12,-0.9520,1.044.020,0.4451E-06,0.5534E-07,12
2015,9,22,12,-0.9020,1.044.020,0.4501E-06,0.6591E-07,12
2015,9,22,12,-0.8520,1.044.020,0.1500E-06,0.9079E-07,12
2015,9,22,12,-0.8020,1.044.020,0.1950E-06,0.1181E-07,12
2015,9,22,12,-0.7520,1.044.020,0.3901E-06,0.1865E-07,12
2015,9,22,12,-0.7020,1.044.020,0.2751E-06,0.4353E-07,12
2015,9,22,12,-0.6520,1.044.020,0.4051E-06,0.1865E-07,12
2015,9,22,12,-0.6020,1.044.020,0.4501E-07,0.3731E-07,12
2015,9,22,12,-0.5520,1.044.020,0.4501E-07,0.0000E+00,12
2015,9,22,12,-0.5020,1.044.020,0.1350E-06,0.0000E+00,12
2015,9,22,12,-0.4520,1.044.020,0.4501E-07,0.0000E+00,12
2015,9,22,12,-20.020,1.044.520,0.5004E-07,0.0000E+00,12
2015,9,22,12,-18.520,1.044.520,0.0000E+00,0.1866E-07,12
2015,9,22,12,-16.520,1.044.520,0.0000E+00,0.1244E-07,12
2015,9,22,12,-16.020,1.044.520,0.1001E-06,0.1244E-07,12
2015,9,22,12,-15.520,1.044.520,0.0000E+00,0.1244E-07,12
2015,9,22,12,-15.020,1.044.520,0.1501E-06,0.5598E-07,12
2015,9,22,12,-14.520,1.044.520,0.1501E-06,0.5598E-07,12
2015,9,22,12,-14.020,1.044.520,0.1501E-06,0.4976E-07,12
2015,9,22,12,-13.520,1.044.520,0.3502E-06,0.4354E-07,12
2015,9,22,12,-13.020,1.044.520,0.4002E-06,0.6841E-07,12
2015,9,22,12,-12.520,1.044.520,0.8503E-06,0.3731E-07,12
2015,9,22,12,-12.020,1.044.520,0.5502E-06,0.8085E-07,12
2015,9,22,12,-11.520,1.044.520,0.2501E-06,0.3109E-07,12
2015,9,22,12,-11.020,1.044.520,0.4502E-06,0.1244E-07,12
2015,9,22,12,-10.520,1.044.520,0.4001E-06,0.2487E-07,12
2015,9,22,12,-10.020,1.044.520,0.4501E-06,0.3545E-07,12
2015,9,22,12,-0.9520,1.044.520,0.3001E-06,0.3109E-07,12
2015,9,22,12,-0.9020,1.044.520,0.2001E-06,0.6716E-07,12
2015,9,22,12,-0.8520,1.044.520,0.1500E-06,0.1866E-07,12
2015,9,22,12,-0.8020,1.044.520,0.1000E-06,0.3731E-07,12
2015,9,22,12,-0.7520,1.044.520,0.5551E-06,0.5596E-07,12
2015,9,22,12,-0.7020,1.044.520,0.3601E-06,0.1244E-07,12
2015,9,22,12,-0.6520,1.044.520,0.9502E-07,0.2487E-07,12
2015,9,22,12,-0.6020,1.044.520,0.9002E-07,0.6218E-08,12
2015,9,22,12,-0.5520,1.044.520,0.4501E-07,0.0000E+00,12
2015,9,22,12,-0.4520,1.044.520,0.1000E-06,0.0000E+00,12
2015,9,22,12,-17.020,1.045.020,0.1501E-06,0.0000E+00,12
2015,9,22,12,-16.020,1.045.020,0.0000E+00,0.1866E-07,12
2015,9,22,12,-15.520,1.045.020,0.5003E-07,0.3732E-07,12
2015,9,22,12,-15.020,1.045.020,0.2501E-06,0.2488E-07,12
2015,9,22,12,-14.520,1.045.020,0.0000E+00,0.4354E-07,12
2015,9,22,12,-14.020,1.045.020,0.4002E-06,0.3110E-07,12
2015,9,22,12,-13.520,1.045.020,0.1000E-06,0.2488E-07,12
2015,9,22,12,-13.020,1.045.020,0.8503E-06,0.4353E-07,12
2015,9,22,12,-12.520,1.045.020,0.4502E-06,0.4353E-07,12
2015,9,22,12,-12.020,1.045.020,0.3001E-06,0.2488E-07,12
2015,9,22,12,-11.520,1.045.020,0.2001E-06,0.0000E+00,12
2015,9,22,12,-11.020,1.045.020,0.4001E-06,0.1866E-07,12
2015,9,22,12,-10.520,1.045.020,0.2501E-06,0.1866E-07,12
2015,9,22,12,-10.020,1.045.020,0.3001E-06,0.4850E-07,12
2015,9,22,12,-0.9520,1.045.020,0.1500E-06,0.3109E-07,12
2015,9,22,12,-0.9020,1.045.020,0.4501E-07,0.4353E-07,12
2015,9,22,12,-0.8520,1.045.020,0.1850E-06,0.6218E-08,12
2015,9,22,12,-0.8020,1.045.020,0.7052E-06,0.1865E-07,12
2015,9,22,12,-0.7520,1.045.020,0.9002E-07,0.0000E+00,12
2015,9,22,12,-0.7020,1.045.020,0.2000E-06,0.1865E-07,12
2015,9,22,12,-0.6520,1.045.020,0.5001E-07,0.6218E-08,12
2015,9,22,12,-0.5020,1.045.020,0.1000E-06,0.0000E+00,12
2015,9,22,12,-0.4520,1.045.020,0.5001E-07,0.0000E+00,12
2015,9,22,12,-17.020,1.045.520,0.1501E-06,0.0000E+00,12
2015,9,22,12,-16.520,1.045.520,0.0000E+00,0.6220E-08,12
2015,9,22,12,-16.020,1.045.520,0.0000E+00,0.6220E-08,12
2015,9,22,12,-15.520,1.045.520,0.1001E-06,0.2488E-07,12
2015,9,22,12,-15.020,1.045.520,0.5003E-07,0.1244E-07,12
2015,9,22,12,-14.520,1.045.520,0.0000E+00,0.3110E-07,12
2015,9,22,12,-14.020,1.045.520,0.2001E-06,0.0000E+00,12
2015,9,22,12,-13.520,1.045.520,0.3502E-06,0.4975E-07,12
2015,9,22,12,-13.020,1.045.520,0.2501E-06,0.2488E-07,12
2015,9,22,12,-12.520,1.045.520,0.1000E-06,0.3731E-07,12
2015,9,22,12,-12.020,1.045.520,0.1501E-06,0.6219E-08,12
2015,9,22,12,-11.520,1.045.520,0.2001E-06,0.1244E-07,12
2015,9,22,12,-11.020,1.045.520,0.4502E-06,0.1866E-07,12
2015,9,22,12,-10.520,1.045.520,0.2001E-06,0.2487E-07,12
2015,9,22,12,-10.020,1.045.520,0.2501E-06,0.1866E-07,12
2015,9,22,12,-0.9520,1.045.520,0.5001E-07,0.1866E-07,12
2015,9,22,12,-0.9020,1.045.520,0.2401E-06,0.3731E-07,12
2015,9,22,12,-0.8520,1.045.520,0.3351E-06,0.1244E-07,12
2015,9,22,12,-0.8020,1.045.520,0.0000E+00,0.6218E-08,12
2015,9,22,12,-0.7520,1.045.520,0.5001E-07,0.2487E-07,12
2015,9,22,12,-0.7020,1.045.520,0.5001E-07,0.6218E-08,12
2015,9,22,12,-0.5520,1.045.520,0.1000E-06,0.0000E+00,12
2015,9,22,12,-0.5020,1.045.520,0.1000E-06,0.0000E+00,12
2015,9,22,12,-17.020,1.046.020,0.5003E-07,0.0000E+00,12
2015,9,22,12,-16.520,1.046.020,0.5003E-07,0.0000E+00,12
2015,9,22,12,-15.020,1.046.020,0.0000E+00,0.6220E-08,12
2015,9,22,12,-14.520,1.046.020,0.1000E-06,0.6220E-08,12
2015,9,22,12,-14.020,1.046.020,0.3001E-06,0.1866E-07,12
2015,9,22,12,-13.520,1.046.020,0.3001E-06,0.6219E-08,12
2015,9,22,12,-13.020,1.046.020,0.0000E+00,0.1244E-07,12
2015,9,22,12,-12.520,1.046.020,0.1000E-06,0.2488E-07,12
2015,9,22,12,-12.020,1.046.020,0.5002E-07,0.0000E+00,12
2015,9,22,12,-11.520,1.046.020,0.2501E-06,0.1866E-07,12
2015,9,22,12,-11.020,1.046.020,0.5002E-07,0.0000E+00,12
2015,9,22,12,-10.520,1.046.020,0.2001E-06,0.0000E+00,12
2015,9,22,12,-10.020,1.046.020,0.0000E+00,0.3109E-07,12
2015,9,22,12,-0.9520,1.046.020,0.0000E+00,0.3731E-07,12
2015,9,22,12,-0.9020,1.046.020,0.1000E-06,0.0000E+00,12
2015,9,22,12,-0.8520,1.046.020,0.1000E-06,0.1244E-07,12
2015,9,22,12,-0.8020,1.046.020,0.0000E+00,0.1865E-07,12
2015,9,22,12,-0.6020,1.046.020,0.1000E-06,0.0000E+00,12
2015,9,22,12,-0.5520,1.046.020,0.1000E-06,0.0000E+00,12
2015,9,22,12,-16.520,1.046.520,0.1001E-06,0.0000E+00,12
2015,9,22,12,-14.520,1.046.520,0.1000E-06,0.1866E-07,12
2015,9,22,12,-14.020,1.046.520,0.1000E-06,0.0000E+00,12
2015,9,22,12,-12.520,1.046.520,0.1000E-06,0.0000E+00,12
2015,9,22,12,-12.020,1.046.520,0.1000E-06,0.0000E+00,12
2015,9,22,12,-11.520,1.046.520,0.1000E-06,0.1244E-07,12
2015,9,22,12,-11.020,1.046.520,0.5002E-07,0.0000E+00,12
2015,9,22,12,-10.520,1.046.520,0.1500E-06,0.3731E-07,12
2015,9,22,12,-10.020,1.046.520,0.1000E-06,0.6219E-08,12
2015,9,22,12,-0.9520,1.046.520,0.1000E-06,0.1866E-07,12
2015,9,22,12,-0.9020,1.046.520,0.5001E-07,0.1244E-07,12
2015,9,22,12,-0.8520,1.046.520,0.0000E+00,0.6218E-08,12
2015,9,22,12,-0.6520,1.046.520,0.1500E-06,0.0000E+00,12
2015,9,22,12,-0.6020,1.046.520,0.5001E-07,0.0000E+00,12
2015,9,22,12,-15.020,1.047.020,0.5002E-07,0.0000E+00,12
2015,9,22,12,-14.520,1.047.020,0.1501E-06,0.0000E+00,12
2015,9,22,12,-11.020,1.047.020,0.1000E-06,0.0000E+00,12
2015,9,22,12,-10.520,1.047.020,0.1500E-06,0.1244E-07,12
2015,9,22,12,-10.020,1.047.020,0.5002E-07,0.1866E-07,12
2015,9,22,12,-0.7520,1.047.020,0.5001E-07,0.0000E+00,12
2015,9,22,12,-0.7020,1.047.020,0.1500E-06,0.0000E+00,12
2015,9,22,12,-15.020,1.047.520,0.5002E-07,0.0000E+00,12
2015,9,22,12,-11.020,1.047.520,0.1501E-06,0.1866E-07,12
2015,9,22,12,-10.520,1.047.520,0.0000E+00,0.1866E-07,12
2015,9,22,12,-12.020,1.048.020,0.5002E-07,0.0000E+00,12
2015,9,22,12,-11.520,1.048.020,0.1501E-06,0.0000E+00,12
2015,9,22,12,-11.020,1.048.020,0.0000E+00,0.6219E-08,12
2015,9,22,12,-12.520,1.048.520,0.5002E-07,0.0000E+00,12
2015,9,22,12,-12.020,1.048.520,0.1000E-06,0.0000E+00,12
2015,9,22,15,-13.020,1.024.520,0.0000E+00,0.1866E-07,15
2015,9,22,15,-13.020,1.025.020,0.0000E+00,0.4353E-07,15
2015,9,22,15,-12.520,1.025.020,0.0000E+00,0.1244E-07,15
2015,9,22,15,-0.6520,1.025.020,0.3501E-06,0.0000E+00,15
2015,9,22,15,-12.520,1.025.520,0.0000E+00,0.4353E-07,15
2015,9,22,15,-0.6520,1.025.520,0.3501E-06,0.0000E+00,15
2015,9,22,15,-12.520,1.026.020,0.0000E+00,0.3110E-07,15
2015,9,22,15,-0.6520,1.026.020,0.2501E-06,0.0000E+00,15
2015,9,22,15,-15.520,1.026.520,0.0000E+00,0.1866E-07,15
2015,9,22,15,-12.520,1.026.520,0.0000E+00,0.2488E-07,15
2015,9,22,15,-12.020,1.026.520,0.0000E+00,0.6219E-08,15
2015,9,22,15,-0.6520,1.026.520,0.3001E-06,0.0000E+00,15
2015,9,22,15,-0.6020,1.026.520,0.0000E+00,0.7462E-07,15
2015,9,22,15,-0.4520,1.026.520,0.1000E-06,0.0000E+00,15
2015,9,22,15,-0.4020,1.026.520,0.5001E-07,0.0000E+00,15
2015,9,22,15,-0.3020,1.026.520,0.0000E+00,0.2238E-07,15
2015,9,22,15,-16.020,1.027.020,0.0000E+00,0.6220E-08,15
2015,9,22,15,-15.520,1.027.020,0.0000E+00,0.6220E-08,15
2015,9,22,15,-15.020,1.027.020,0.0000E+00,0.2488E-07,15
2015,9,22,15,-12.520,1.027.020,0.1000E-06,0.0000E+00,15
2015,9,22,15,-12.020,1.027.020,0.2001E-06,0.6219E-08,15
2015,9,22,15,-11.020,1.027.020,0.0000E+00,0.1866E-07,15
2015,9,22,15,-10.520,1.027.020,0.3001E-06,0.1244E-07,15
2015,9,22,15,-0.9020,1.027.020,0.5001E-07,0.0000E+00,15
2015,9,22,15,-0.8520,1.027.020,0.1000E-06,0.0000E+00,15
2015,9,22,15,-0.6520,1.027.020,0.2501E-06,0.0000E+00,15
2015,9,22,15,-0.6020,1.027.020,0.0000E+00,0.2487E-07,15
2015,9,22,15,-0.5520,1.027.020,0.0000E+00,0.1865E-07,15
2015,9,22,15,-0.4020,1.027.020,0.0000E+00,0.1119E-07,15
2015,9,22,15,-0.3520,1.027.020,0.0000E+00,0.3358E-07,15
2015,9,22,15,-25.020,1.027.520,0.5005E-07,0.0000E+00,15
2015,9,22,15,-19.020,1.027.520,0.2252E-06,0.0000E+00,15
2015,9,22,15,-15.520,1.027.520,0.0000E+00,0.5598E-07,15
2015,9,22,15,-15.020,1.027.520,0.0000E+00,0.1244E-07,15
2015,9,22,15,-14.520,1.027.520,0.0000E+00,0.1866E-07,15
2015,9,22,15,-12.020,1.027.520,0.2001E-06,0.0000E+00,15
2015,9,22,15,-11.520,1.027.520,0.2501E-06,0.0000E+00,15
2015,9,22,15,-10.520,1.027.520,0.1500E-06,0.1866E-07,15
2015,9,22,15,-10.020,1.027.520,0.2001E-06,0.1244E-07,15
2015,9,22,15,-0.8520,1.027.520,0.2501E-06,0.0000E+00,15
2015,9,22,15,-0.7520,1.027.520,0.0000E+00,0.3731E-07,15
2015,9,22,15,-0.5520,1.027.520,0.0000E+00,0.4353E-07,15
2015,9,22,15,-0.4520,1.027.520,0.0000E+00,0.4166E-07,15
2015,9,22,15,-0.4020,1.027.520,0.0000E+00,0.2238E-07,15
2015,9,22,15,0,680555556,1.027.520,0.0000E+00,0.1244E-07,15
2015,9,22,15,1,027777778,1.027.520,0.0000E+00,0.6218E-08,15
2015,9,22,15,-25.020,1.028.020,0.1502E-06,0.0000E+00,15
2015,9,22,15,-21.020,1.028.020,0.0000E+00,0.6222E-08,15
2015,9,22,15,-19.020,1.028.020,0.2702E-06,0.0000E+00,15
2015,9,22,15,-15.020,1.028.020,0.0000E+00,0.4354E-07,15
2015,9,22,15,-14.520,1.028.020,0.0000E+00,0.1866E-07,15
2015,9,22,15,-14.020,1.028.020,0.0000E+00,0.1244E-07,15
2015,9,22,15,-11.520,1.028.020,0.5002E-07,0.0000E+00,15
2015,9,22,15,-11.020,1.028.020,0.2501E-06,0.0000E+00,15
2015,9,22,15,-10.520,1.028.020,0.2001E-06,0.0000E+00,15
2015,9,22,15,-10.020,1.028.020,0.2501E-06,0.7462E-07,15
2015,9,22,15,-0.9520,1.028.020,0.2001E-06,0.3731E-07,15
2015,9,22,15,-0.8520,1.028.020,0.1500E-06,0.0000E+00,15
2015,9,22,15,-0.8020,1.028.020,0.5001E-07,0.0000E+00,15
2015,9,22,15,-0.7520,1.028.020,0.0000E+00,0.6840E-07,15
2015,9,22,15,-0.5520,1.028.020,0.0000E+00,0.1865E-07,15
2015,9,22,15,-0.5020,1.028.020,0.0000E+00,0.2301E-07,15
2015,9,22,15,-0.4520,1.028.020,0.0000E+00,0.7897E-07,15
2015,9,22,15,-0.4020,1.028.020,0.0000E+00,0.6218E-08,15
2015,9,22,15,-24.520,1.028.520,0.1502E-06,0.0000E+00,15
2015,9,22,15,-21.020,1.028.520,0.0000E+00,0.1867E-07,15
2015,9,22,15,-18.520,1.028.520,0.3152E-06,0.0000E+00,15
2015,9,22,15,-14.520,1.028.520,0.0000E+00,0.3110E-07,15
2015,9,22,15,-14.020,1.028.520,0.0000E+00,0.1866E-07,15
2015,9,22,15,-11.020,1.028.520,0.2501E-06,0.0000E+00,15
2015,9,22,15,-10.520,1.028.520,0.2501E-06,0.0000E+00,15
2015,9,22,15,-10.020,1.028.520,0.2001E-06,0.0000E+00,15
2015,9,22,15,-0.9520,1.028.520,0.2501E-06,0.3109E-07,15
2015,9,22,15,-0.9020,1.028.520,0.1000E-06,0.1057E-06,15
2015,9,22,15,-0.8520,1.028.520,0.0000E+00,0.6218E-08,15
2015,9,22,15,-0.8020,1.028.520,0.2501E-06,0.0000E+00,15
2015,9,22,15,-0.7520,1.028.520,0.0000E+00,0.5596E-07,15
2015,9,22,15,-0.5020,1.028.520,0.0000E+00,0.2238E-07,15
2015,9,22,15,-0.4520,1.028.520,0.0000E+00,0.4352E-07,15
2015,9,22,15,-0.4020,1.028.520,0.0000E+00,0.5596E-07,15
2015,9,22,15,-0.3020,1.028.520,0.0000E+00,0.6218E-08,15
2015,9,22,15,-0.2520,1.028.520,0.0000E+00,0.3979E-07,15
2015,9,22,15,-0.2020,1.028.520,0.0000E+00,0.2238E-07,15
2015,9,22,15,-0.1520,1.028.520,0.0000E+00,0.6218E-08,15
2015,9,22,15,-0.1020,1.028.520,0.0000E+00,0.1244E-07,15
2015,9,22,15,-24.520,1.029.020,0.1502E-06,0.0000E+00,15
2015,9,22,15,-21.020,1.029.020,0.0000E+00,0.1867E-07,15
2015,9,22,15,-18.520,1.029.020,0.3152E-06,0.0000E+00,15
2015,9,22,15,-14.020,1.029.020,0.3502E-06,0.2488E-07,15
2015,9,22,15,-10.520,1.029.020,0.1500E-06,0.0000E+00,15
2015,9,22,15,-10.020,1.029.020,0.2501E-06,0.0000E+00,15
2015,9,22,15,-0.9020,1.029.020,0.1000E-06,0.0000E+00,15
2015,9,22,15,-0.8520,1.029.020,0.0000E+00,0.1865E-07,15
2015,9,22,15,-0.8020,1.029.020,0.5001E-07,0.1865E-07,15
2015,9,22,15,-0.7520,1.029.020,0.1500E-06,0.1865E-07,15
2015,9,22,15,-0.7020,1.029.020,0.0000E+00,0.6218E-08,15
2015,9,22,15,-0.6020,1.029.020,0.4001E-06,0.0000E+00,15
2015,9,22,15,-0.5520,1.029.020,0.0000E+00,0.3731E-07,15
2015,9,22,15,-0.4520,1.029.020,0.0000E+00,0.2487E-07,15
2015,9,22,15,-0.4020,1.029.020,0.0000E+00,0.4974E-07,15
2015,9,22,15,-0.3520,1.029.020,0.0000E+00,0.6156E-07,15
2015,9,22,15,-0.3020,1.029.020,0.0000E+00,0.9948E-07,15
2015,9,22,15,-0.2520,1.029.020,0.0000E+00,0.5596E-08,15
2015,9,22,15,-24.520,1.029.520,0.1502E-06,0.0000E+00,15
