"","V1"
"4732",4.86269256699396e-08
"4733",4.86269256699396e-08
"4734",4.86269256699396e-08
"4735",7.95469160559977e-08
"4736",7.81464349134788e-08
"4737",7.00109170747216e-08
"4738",7.93876506384349e-08
"4739",7.54891944430715e-08
"4740",4.05518358062474e-08
"4741",4.72588848998671e-08
"4742",4.86269256699396e-08
"4743",4.86269256699396e-08
"4744",6.90218997437759e-08
"4745",4.86269256699396e-08
"4746",5.91447983268659e-08
"4747",8.44584854162358e-08
"4748",4.86269256699396e-08
"4749",6.92117162659089e-08
"4750",9.48707186848431e-08
"4751",6.95169797616234e-08
"4752",6.17840499936361e-08
"4753",6.78182642047878e-08
"4754",8.42665821280259e-08
"4755",4.92902658663701e-08
"4756",4.63342570219102e-08
"4757",4.86269256699396e-08
"4758",4.86269256699396e-08
"4759",1.01096039424041e-07
"4760",8.96781394910332e-08
"4761",7.95133221305639e-08
"4762",4.15245455993671e-08
"4763",8.78023950171931e-08
"4764",4.86269256699396e-08
"4765",4.68864996727374e-08
"4766",1.00516231598633e-07
"4767",7.51766136842591e-08
"4768",5.70299438789015e-08
"4769",8.03330113600515e-08
"4770",9.58298679407881e-08
"4771",4.76172453718926e-08
"4772",4.86269256699396e-08
"4773",6.35214797661601e-08
"4774",7.45514968804519e-08
"4775",4.86269256699396e-08
"4776",8.62118477012974e-08
"4777",4.90524363150296e-08
"4778",4.52524791474612e-08
"4779",5.68839805335538e-08
"4780",5.88641716966496e-08
"4781",9.39591944263558e-08
"4782",7.58705449718765e-08
"4783",4.86269256699396e-08
"4784",4.51436756589911e-08
"4785",6.28450424356635e-08
"4786",6.96187140229878e-08
"4787",8.92207763667804e-08
"4788",6.39308833855274e-08
"4789",6.08762836897058e-08
"4790",7.25201341441871e-08
"4791",5.31592575437659e-08
"4792",4.95851871914468e-08
"4793",6.2108502024328e-08
"4794",5.87075352671683e-08
"4795",4.86269256699396e-08
"4796",6.91289470395977e-08
"4797",8.27504986314168e-08
"4798",6.33937202557738e-08
"4799",7.52785316902031e-08
"4800",6.87619104716418e-08
"4801",9.75538233186406e-08
"4802",1.17482881587341e-07
"4803",4.86269256699396e-08
"4804",4.86269256699396e-08
"4805",4.37436002288529e-08
"4806",8.307416336963e-08
"4807",7.02516924708674e-08
"4808",4.86269256699396e-08
"4809",7.77739882341364e-08
"4810",4.24952114849621e-08
"4811",4.86269256699396e-08
"4812",7.7870242768554e-08
"4813",5.706965727939e-08
"4814",7.87272589168818e-08
"4815",4.18421551260947e-08
"4816",4.18864606784881e-08
"4817",7.70771199379573e-08
"4818",4.41006193137487e-08
"4819",4.86269256699396e-08
"4820",4.86269256699396e-08
"4821",4.86269256699396e-08
"4822",7.51397177044663e-08
"4823",4.86269256699396e-08
"4824",6.03284391754359e-08
"4825",6.45282466503355e-08
"4826",6.05761219148791e-08
"4827",6.06464341977706e-08
"4828",6.4931147478101e-08
"4829",6.30603137142508e-08
"4830",4.6328068377745e-08
"4831",4.70950530809747e-08
"4832",4.86269256699396e-08
"4833",5.91084034997414e-08
"4834",4.54977112957199e-08
"4835",6.52250841381002e-08
"4836",5.7194528630278e-08
"4837",6.15132024660016e-08
"4838",4.86269256699396e-08
"4839",6.15119332167202e-08
"4840",7.06054954968321e-08
"4841",4.70116245198776e-08
"4842",5.511495897581e-08
"4843",6.03175725010736e-08
"4844",6.57273810397551e-08
"4845",4.6655817928146e-08
"4846",6.07158454443585e-08
"4847",5.25693531817757e-08
"4848",4.86269256699396e-08
"4849",4.69066832979636e-08
"4850",5.54937385152356e-08
"4851",5.68935087322878e-08
"4852",6.91341874700876e-08
"4853",5.91525192555063e-08
"4854",6.84833378176446e-08
"4855",5.22695140655604e-08
"4856",5.56118845959432e-08
"4857",6.23777915163973e-08
"4858",5.7829910269032e-08
"4859",6.80491424276754e-08
"4860",6.90930982449854e-08
"4861",6.9204855370522e-08
"4862",6.78050377106569e-08
"4863",8.42206053325834e-08
"4864",7.29323619642483e-08
"4865",7.45497271775752e-08
"4866",7.2932378524281e-08
"4867",4.86269256699396e-08
"4868",7.55841845704397e-08
"4869",8.62186189391643e-08
"4870",4.86269256699396e-08
"4871",4.86269256699396e-08
"4872",4.86269256699396e-08
"4873",4.86269256699396e-08
"4874",4.86269256699396e-08
"4875",4.86269256699396e-08
"4876",7.58219915575202e-08
"4877",4.86269256699396e-08
"4878",7.47343536971602e-08
"4879",4.86269256699396e-08
"4880",4.86269256699396e-08
"4881",4.86269256699396e-08
"4882",4.86269256699396e-08
"4883",7.16455529605719e-08
"4884",8.46204014582968e-08
"4885",5.36895828296928e-08
"4886",5.05841254234658e-08
"4887",5.05841254234658e-08
"4888",5.90163227992276e-08
"4889",5.05841254234658e-08
"4890",6.40104074084905e-08
"4891",4.66717133563691e-08
"4892",6.52446820287365e-08
"4893",5.37550313037729e-08
"4894",4.86269256699396e-08
"4895",4.86269256699396e-08
"4896",4.86269256699396e-08
"4897",4.09064745631873e-08
"4898",4.61360822701659e-08
"4899",7.44429537321529e-08
"4900",7.38602301902171e-08
"4901",4.44417453366164e-08
"4902",7.21476606753098e-08
"4903",1.14559353416969e-07
"4904",6.73785646217989e-08
"4905",8.08224278969626e-08
"4906",7.42459794768895e-08
"4907",8.03491440131651e-08
"4908",4.86269256699396e-08
"4909",6.09330623806537e-08
"4910",9.41000113784621e-08
"4911",7.26514888238803e-08
"4912",6.91397208467903e-08
"4913",4.86269256699396e-08
"4914",5.02004805831746e-08
"4915",6.53327810694881e-08
"4916",7.42842646122248e-08
"4917",7.59311729046019e-08
"4918",9.27906511643444e-08
"4919",5.99526836283875e-08
"4920",4.86269256699396e-08
"4921",5.1743215397672e-08
"4922",4.86269256699396e-08
"4923",4.86269256699396e-08
"4924",7.27995927759616e-08
"4925",1.1942499905742e-07
"4926",1.01571025428044e-07
"4927",9.15338700443678e-08
"4928",8.93993951173485e-08
"4929",8.89189917709228e-08
"4930",6.47432820492925e-08
"4931",4.86269256699396e-08
"4932",8.40537039011853e-08
"4933",4.71587628980504e-08
"4934",6.95022196872008e-08
"4935",6.47666094705753e-08
"4936",1.10423140601871e-07
"4937",7.92731092672729e-08
"4938",8.48233587352277e-08
"4939",4.86269256699396e-08
"4940",7.06469303300353e-08
"4941",6.53848060736952e-08
"4942",8.85294526674585e-08
"4943",4.86269256699396e-08
"4944",6.30398879965944e-08
"4945",6.41906806198329e-08
"4946",8.4158823628445e-08
"4947",7.21833977852758e-08
"4948",4.86269256699396e-08
"4949",4.93369965975694e-08
"4950",6.81205245813898e-08
"4951",7.76054150235229e-08
"4952",5.84715273222537e-08
"4953",6.93389089443119e-08
"4954",6.43272465718092e-08
"4955",5.51268911971039e-08
"4956",7.18363762847672e-08
"4957",4.47626490143692e-08
"4958",1.4179146504903e-07
"4959",4.48417634581525e-08
"4960",4.86269256699396e-08
"4961",1.2594865503789e-07
"4962",1.96751666428212e-07
"4963",4.43664530388464e-08
"4964",9.47681686381427e-08
"4965",4.86269256699396e-08
"4966",1.33686333726155e-07
"4967",4.86269256699396e-08
"4968",4.86269256699396e-08
"4969",1.5095449652378e-07
"4970",4.86269256699396e-08
"4971",6.49251544496032e-08
"4972",4.27983942354717e-08
"4973",5.52999234622167e-08
"4974",6.69423273799091e-08
"4975",4.75460983987301e-08
"4976",4.42799705696151e-08
"4977",6.35339214230346e-08
"4978",4.37379073892363e-08
"4979",4.42799705696151e-08
"4980",6.55814110306355e-08
"4981",6.49344399870411e-08
"4982",5.57436443808175e-08
"4983",7.65774481472154e-08
"4984",5.96270425619308e-08
"4985",1.2673052492194e-07
"4986",1.07776833328462e-07
"4987",8.97552691133289e-08
"4988",7.01280903215305e-08
"4989",6.39427806804908e-08
"4990",8.99714257388949e-08
"4991",7.03959138375281e-08
"4992",8.01742575185818e-08
"4993",7.19518284658147e-08
"4994",7.83666086970161e-08
